industry	pcfId	hierarchyId	crossIndustryName	industryName
life-sciences	10747	9.3.1	Manage financial policies and procedures	Manage policies and procedures
life-sciences	10957	10.1.1.3	Determine build, buy, or lease decision	Determine build or buy decision
life-sciences	19209	10.2.1	Manage capital program for assets	Manage capital program for productive assets
life-sciences	19238	10.3	Maintain assets	Maintain productive assets
life-sciences	11120	13.2.3.1.4	Create business case	Create business case and obtain funding
life-sciences	11147	13.4.1.10	Assess cultural context	Assess cultural issues
life-sciences	11157	13.4.2.7	Establish change adoption measures	Establish change adoption metrics
life-sciences	11075	13.6.1.1	Define enterprise measurement models	Create enterprise measurement systems model
life-sciences	11085	13.6.2.3	Conduct internal and external benchmarking	Conduct internal process and external competitive benchmarking
life-sciences	20147	13.6.3	Evaluate performance	Evaluate process performance
life-sciences	10270	13.6.3.1	Establish performance indicators (measures)	Establish appropriate performance indicators (metrics)
life-sciences	10274	13.6.3.6	Analyze performance	Analyze performance against benchmark data
life-sciences	10275	13.6.3.7	Prepare performance reports	Prepare reports
life-sciences	11181	13.7.2	Develop EHS program	Develop and execute functional EHS program
life-sciences	11195	13.7.4.5	Provide EHS support	Provide employees with EHS support
life-sciences	20959	13.8	Develop, manage, and deliver analytics	Develop, Manage, and Deliver Analytics
life-sciences	20963	13.8.4	Report on analysis	Report on data
petroleum-downstream	10023	1.1.1.4	Identify political and regulatory factors	Identify political and regulatory issues
petroleum-downstream	10024	1.1.1.5	Assess new technologies	Assess new technology innovations
petroleum-downstream	10027	1.1.1.8	Identify environmental factors	Identify ecological concerns
petroleum-downstream	16790	1.1.1.10	Evaluate intellectual property	Identify intellectual property concerns
petroleum-downstream	10038	1.2.2	Define and evaluate strategic options to achieve the mission	Define and evaluate strategic options to achieve the objectives
petroleum-downstream	19952	1.2.2.12	Develop innovation strategy	Develop innovation strategy and framework
petroleum-downstream	10040	1.2.3	Coordinate and align cross-functional and process strategies	Coordinate and align functional and process strategies
petroleum-downstream	10042	1.2.5	Develop and set organizational objectives	Develop and set organizational goals
petroleum-downstream	19953	1.2.5.1	Identify organizational objectives	Identify organizational goals
petroleum-downstream	19955	1.2.5.3	Monitor performance against objective	Monitor performance against goals
petroleum-downstream	19958	1.2.6.3	Refine business unit strategies in support of organizational strategy	Refine business unit strategies in support of company strategy
petroleum-downstream	10016	1.3	Develop and measure strategic initiatives	Execute and measure strategic initiatives
petroleum-downstream	10114	3.1.1.1.1	Understand consumer needs and historical behaviors	Understand consumer needs and predict customer purchasing behavior
petroleum-downstream	16573	3.2.4.1	Establish channel-specific measures and targets	Establish channel-specific metrics and targets
petroleum-downstream	16500	3.2.4.4	Analyze channel performance	Analyze performance
petroleum-downstream	16501	3.2.4.5	Develop plan for channel improvements	Develop plan for improvements
petroleum-downstream	10148	3.3.1	Establish goals, objectives, and measures for products/services by channel/segment	Establish goals, objectives, and metrics for products/services by channel/segment
petroleum-downstream	16629	3.3.8	Manage product marketing material	Manage product marketing content
petroleum-downstream	20022	4.0	Manage Supply Chain for Physical Products	Deliver Physical Products
petroleum-downstream	10294	4.2.4.3	Solicit supplier quotes	Solicit/Track vendor quotes
petroleum-downstream	10300	4.2.5.2	Prepare/Analyze procurement and supplier performance	Prepare/Analyze procurement and vendor performance
petroleum-downstream	10315	4.3.1.5	Plan for preventive maintenance	Schedule preventive (planned) maintenance (preventive maintenance orders)
petroleum-downstream	10316	4.3.1.6	Request unplanned maintenance	Schedule requested (unplanned) maintenance (work order cycle)
petroleum-downstream	12708	4.4.3.5	Determine quality of controlled part	Control quality of returned parts
petroleum-downstream	20109	4.4.3.7	Manage disposition of returned products	Salvage or repair returned products
petroleum-downstream	10353	4.4.4.1	Manage and track inventory deployment	Track inventory deployment
petroleum-downstream	10362	4.4.7.3	Manage transportation fleet	Manage transportation network
petroleum-downstream	10378	6.1	Develop customer service strategy	Develop customer care/customer service strategy
petroleum-downstream	20089	6.1.6	Define warranty claims	Define warranty offering
petroleum-downstream	17043	7.1	Develop and manage human resources planning, policies, and strategies	Develop and manage human resources (HR) planning, policies, and strategies
petroleum-downstream	10423	7.1.2.1	Perform workforce planning	Gather skill requirements according to corporate strategy and market environment
petroleum-downstream	10424	7.1.2.2	Perform operational workforce planning	Plan employee resourcing requirements per business unit/organization
petroleum-downstream	10425	7.1.2.3	Develop compensation strategy	Develop compensation plan
petroleum-downstream	10210	7.1.2.3.1	Establish incentive strategy	Establish incentive plan
petroleum-downstream	10427	7.1.2.6	Develop diversity, equity, and inclusion plan	Develop employee diversity plan
petroleum-downstream	11622	7.1.2.7	Design talent development program	Develop training program
petroleum-downstream	11623	7.1.2.8	Design talent acquisition program	Develop recruitment program
petroleum-downstream	20599	7.3	Manage employee onboarding, training, and development	Manage employee on-boarding, development, and training
petroleum-downstream	10474	7.3.1.1	Create/maintain employee onboarding program	Create/maintain employee on-boarding program
petroleum-downstream	11243	7.3.1.2	Evaluate the effectiveness of the employee onboarding program	Evaluate the effectiveness of the employee on-boarding program
petroleum-downstream	17050	7.3.1.3	Execute onboarding program	Execute on-boarding program
petroleum-downstream	10472	7.3.3	Manage employee career development	Manage employee development
petroleum-downstream	16940	7.3.4.2	Define employee competencies and skills	Define employee competencies
petroleum-downstream	10491	7.3.4.3	Align learning programs with competencies and skills	Align learning programs with competencies
petroleum-downstream	10526	7.7.5	Develop and manage employee measures	Develop and manage employee metrics
petroleum-downstream	20620	8.1.3.3	Determine IT performance indicators	Determine  IT performance indicators
petroleum-downstream	20644	8.1.6.3	Understand IT customer environment	Understand  IT customer environment
petroleum-downstream	20663	8.2.2.3	Evaluate proposed IT investment projects	Evaluate  proposed IT investment projects
petroleum-downstream	20675	8.2.4.1	Establish IT service management strategy and goals	Establish  IT service management strategy and goals
